# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Bengaluru, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
876014580ffffff,12.99370,77.51486,34,91.0
876014580ffffff,12.99370,77.51486,35,102.1
876014580ffffff,12.99370,77.51486,36,100.9
876014580ffffff,12.99370,77.51486,37,93.5
876014580ffffff,12.99370,77.51486,38,106.7
876014580ffffff,12.99370,77.51486,39,99.6
876014580ffffff,12.99370,77.51486,40,80.2
876014580ffffff,12.99370,77.51486,41,49.9
876014581ffffff,12.98628,77.49369,0,90.6
876014581ffffff,12.98628,77.49369,1,90.4
876014581ffffff,12.98628,77.49369,2,94.2
876014581ffffff,12.98628,77.49369,3,91.9
876014581ffffff,12.98628,77.49369,4,89.6
876014581ffffff,12.98628,77.49369,5,58.1
876014581ffffff,12.98628,77.49369,6,30.1
876014581ffffff,12.98628,77.49369,7,53.5
876014581ffffff,12.98628,77.49369,8,42.1
876014581ffffff,12.98628,77.49369,9,91.5
876014581ffffff,12.98628,77.49369,10,66.3
876014581ffffff,12.98628,77.49369,11,74.0
876014581ffffff,12.98628,77.49369,12,85.6
876014581ffffff,12.98628,77.49369,13,78.5
876014581ffffff,12.98628,77.49369,14,85.6
876014581ffffff,12.98628,77.49369,15,77.3
876014581ffffff,12.98628,77.49369,16,83.2
876014581ffffff,12.98628,77.49369,17,42.1
876014581ffffff,12.98628,77.49369,18,27.8
876014581ffffff,12.98628,77.49369,19,49.0
876014581ffffff,12.98628,77.49369,20,43.2
876014581ffffff,12.98628,77.49369,21,82.8
876014581ffffff,12.98628,77.49369,22,86.4
876014581ffffff,12.98628,77.49369,23,82.4
876014581ffffff,12.98628,77.49369,24,99.2
876014581ffffff,12.98628,77.49369,25,92.2
876014581ffffff,12.98628,77.49369,26,91.4
876014581ffffff,12.98628,77.49369,27,109.2
876014581ffffff,12.98628,77.49369,28,75.0
876014581ffffff,12.98628,77.49369,29,43.1
876014581ffffff,12.98628,77.49369,30,30.9
876014581ffffff,12.98628,77.49369,31,45.3
876014581ffffff,12.98628,77.49369,32,49.0
876014581ffffff,12.98628,77.49369,33,63.4
876014581ffffff,12.98628,77.49369,34,91.0
876014581ffffff,12.98628,77.49369,35,102.1
876014581ffffff,12.98628,77.49369,36,100.9
876014581ffffff,12.98628,77.49369,37,93.5
876014581ffffff,12.98628,77.49369,38,106.7
876014581ffffff,12.98628,77.49369,39,99.6
876014581ffffff,12.98628,77.49369,40,80.2
876014581ffffff,12.98628,77.49369,41,49.9
876014582ffffff,13.01612,77.51944,0,88.9
876014582ffffff,13.01612,77.51944,1,88.5
876014582ffffff,13.01612,77.51944,2,90.2
876014582ffffff,13.01612,77.51944,3,88.2
876014582ffffff,13.01612,77.51944,4,83.1
876014582ffffff,13.01612,77.51944,5,55.8
876014582ffffff,13.01612,77.51944,6,29.0
876014582ffffff,13.01612,77.51944,7,51.7
876014582ffffff,13.01612,77.51944,8,43.2
876014582ffffff,13.01612,77.51944,9,91.1
876014582ffffff,13.01612,77.51944,10,66.9
876014582ffffff,13.01612,77.51944,11,74.4
876014582ffffff,13.01612,77.51944,12,86.7
876014582ffffff,13.01612,77.51944,13,77.7
876014582ffffff,13.01612,77.51944,14,86.6
876014582ffffff,13.01612,77.51944,15,77.3
876014582ffffff,13.01612,77.51944,16,82.9
876014582ffffff,13.01612,77.51944,17,42.1
876014582ffffff,13.01612,77.51944,18,27.2
876014582ffffff,13.01612,77.51944,19,47.6
876014582ffffff,13.01612,77.51944,20,43.1
876014582ffffff,13.01612,77.51944,21,80.5
876014582ffffff,13.01612,77.51944,22,86.3
876014582ffffff,13.01612,77.51944,23,79.6
876014582ffffff,13.01612,77.51944,24,99.5
876014582ffffff,13.01612,77.51944,25,90.7
876014582ffffff,13.01612,77.51944,26,89.5
876014582ffffff,13.01612,77.51944,27,106.2
876014582ffffff,13.01612,77.51944,28,72.4
876014582ffffff,13.01612,77.51944,29,43.6
876014582ffffff,13.01612,77.51944,30,31.0
876014582ffffff,13.01612,77.51944,31,43.5
876014582ffffff,13.01612,77.51944,32,47.5
876014582ffffff,13.01612,77.51944,33,58.1
876014582ffffff,13.01612,77.51944,34,88.8
876014582ffffff,13.01612,77.51944,35,104.6
876014582ffffff,13.01612,77.51944,36,100.5
876014582ffffff,13.01612,77.51944,37,89.8
876014582ffffff,13.01612,77.51944,38,104.7
876014582ffffff,13.01612,77.51944,39,98.4
876014582ffffff,13.01612,77.51944,40,76.0
876014582ffffff,13.01612,77.51944,41,48.8
876014583ffffff,13.00870,77.49827,0,88.9
876014583ffffff,13.00870,77.49827,1,88.5
876014583ffffff,13.00870,77.49827,2,90.2
876014583ffffff,13.00870,77.49827,3,88.2
876014583ffffff,13.00870,77.49827,4,83.1
876014583ffffff,13.00870,77.49827,5,55.8
876014583ffffff,13.00870,77.49827,6,29.0
876014583ffffff,13.00870,77.49827,7,51.7
876014583ffffff,13.00870,77.49827,8,43.2
876014583ffffff,13.00870,77.49827,9,91.1
876014583ffffff,13.00870,77.49827,10,66.9
876014583ffffff,13.00870,77.49827,11,74.4
876014583ffffff,13.00870,77.49827,12,86.7
876014583ffffff,13.00870,77.49827,13,77.7
876014583ffffff,13.00870,77.49827,14,86.6
876014583ffffff,13.00870,77.49827,15,77.3
876014583ffffff,13.00870,77.49827,16,82.9
876014583ffffff,13.00870,77.49827,17,42.1
876014583ffffff,13.00870,77.49827,18,27.2
876014583ffffff,13.00870,77.49827,19,47.6
876014583ffffff,13.00870,77.49827,20,43.1
876014583ffffff,13.00870,77.49827,21,80.5
876014583ffffff,13.00870,77.49827,22,86.3
876014583ffffff,13.00870,77.49827,23,79.6
876014583ffffff,13.00870,77.49827,24,99.5
876014583ffffff,13.00870,77.49827,25,90.7
876014583ffffff,13.00870,77.49827,26,89.5
876014583ffffff,13.00870,77.49827,27,106.2
876014583ffffff,13.00870,77.49827,28,72.4
876014583ffffff,13.00870,77.49827,29,43.6
876014583ffffff,13.00870,77.49827,30,31.0
876014583ffffff,13.00870,77.49827,31,43.5
876014583ffffff,13.00870,77.49827,32,47.5
876014583ffffff,13.00870,77.49827,33,58.1
876014583ffffff,13.00870,77.49827,34,88.8
876014583ffffff,13.00870,77.49827,35,104.6
876014583ffffff,13.00870,77.49827,36,100.5
876014583ffffff,13.00870,77.49827,37,89.8
876014583ffffff,13.00870,77.49827,38,104.7
876014583ffffff,13.00870,77.49827,39,98.4
876014583ffffff,13.00870,77.49827,40,76.0
876014583ffffff,13.00870,77.49827,41,48.8
876014584ffffff,12.97869,77.53144,0,90.6
876014584ffffff,12.97869,77.53144,1,90.4
876014584ffffff,12.97869,77.53144,2,94.2
876014584ffffff,12.97869,77.53144,3,91.9
876014584ffffff,12.97869,77.53144,4,89.6
876014584ffffff,12.97869,77.53144,5,58.1
876014584ffffff,12.97869,77.53144,6,30.1
876014584ffffff,12.97869,77.53144,7,53.5
876014584ffffff,12.97869,77.53144,8,42.1
876014584ffffff,12.97869,77.53144,9,91.5
876014584ffffff,12.97869,77.53144,10,66.3
876014584ffffff,12.97869,77.53144,11,74.0
876014584ffffff,12.97869,77.53144,12,85.6
876014584ffffff,12.97869,77.53144,13,78.5
876014584ffffff,12.97869,77.53144,14,85.6
876014584ffffff,12.97869,77.53144,15,77.3
876014584ffffff,12.97869,77.53144,16,83.2
876014584ffffff,12.97869,77.53144,17,42.1
876014584ffffff,12.97869,77.53144,18,27.8
876014584ffffff,12.97869,77.53144,19,49.0
876014584ffffff,12.97869,77.53144,20,43.2
876014584ffffff,12.97869,77.53144,21,82.8
876014584ffffff,12.97869,77.53144,22,86.4
876014584ffffff,12.97869,77.53144,23,82.4
876014584ffffff,12.97869,77.53144,24,99.2
876014584ffffff,12.97869,77.53144,25,92.2
876014584ffffff,12.97869,77.53144,26,91.4
876014584ffffff,12.97869,77.53144,27,109.2
876014584ffffff,12.97869,77.53144,28,75.0
876014584ffffff,12.97869,77.53144,29,43.1
876014584ffffff,12.97869,77.53144,30,30.9
876014584ffffff,12.97869,77.53144,31,45.3
876014584ffffff,12.97869,77.53144,32,49.0
876014584ffffff,12.97869,77.53144,33,63.4
876014584ffffff,12.97869,77.53144,34,91.0
876014584ffffff,12.97869,77.53144,35,102.1
876014584ffffff,12.97869,77.53144,36,100.9
876014584ffffff,12.97869,77.53144,37,93.5
876014584ffffff,12.97869,77.53144,38,106.7
876014584ffffff,12.97869,77.53144,39,99.6
876014584ffffff,12.97869,77.53144,40,80.2
876014584ffffff,12.97869,77.53144,41,49.9
876014585ffffff,12.97128,77.51028,0,90.6
876014585ffffff,12.97128,77.51028,1,90.4
876014585ffffff,12.97128,77.51028,2,94.2
876014585ffffff,12.97128,77.51028,3,91.9
876014585ffffff,12.97128,77.51028,4,89.6
876014585ffffff,12.97128,77.51028,5,58.1
876014585ffffff,12.97128,77.51028,6,30.1
876014585ffffff,12.97128,77.51028,7,53.5
876014585ffffff,12.97128,77.51028,8,42.1
876014585ffffff,12.97128,77.51028,9,91.5
876014585ffffff,12.97128,77.51028,10,66.3
876014585ffffff,12.97128,77.51028,11,74.0
876014585ffffff,12.97128,77.51028,12,85.6
876014585ffffff,12.97128,77.51028,13,78.5
876014585ffffff,12.97128,77.51028,14,85.6
876014585ffffff,12.97128,77.51028,15,77.3
876014585ffffff,12.97128,77.51028,16,83.2
876014585ffffff,12.97128,77.51028,17,42.1
876014585ffffff,12.97128,77.51028,18,27.8
876014585ffffff,12.97128,77.51028,19,49.0
876014585ffffff,12.97128,77.51028,20,43.2
876014585ffffff,12.97128,77.51028,21,82.8
876014585ffffff,12.97128,77.51028,22,86.4
876014585ffffff,12.97128,77.51028,23,82.4
876014585ffffff,12.97128,77.51028,24,99.2
876014585ffffff,12.97128,77.51028,25,92.2
876014585ffffff,12.97128,77.51028,26,91.4
876014585ffffff,12.97128,77.51028,27,109.2
876014585ffffff,12.97128,77.51028,28,75.0
876014585ffffff,12.97128,77.51028,29,43.1
876014585ffffff,12.97128,77.51028,30,30.9
876014585ffffff,12.97128,77.51028,31,45.3
876014585ffffff,12.97128,77.51028,32,49.0
876014585ffffff,12.97128,77.51028,33,63.4
876014585ffffff,12.97128,77.51028,34,91.0
876014585ffffff,12.97128,77.51028,35,102.1
876014585ffffff,12.97128,77.51028,36,100.9
876014585ffffff,12.97128,77.51028,37,93.5
876014585ffffff,12.97128,77.51028,38,106.7
876014585ffffff,12.97128,77.51028,39,99.6
876014585ffffff,12.97128,77.51028,40,80.2
876014585ffffff,12.97128,77.51028,41,49.9
876014586ffffff,13.00111,77.53603,0,88.9
876014586ffffff,13.00111,77.53603,1,88.5
876014586ffffff,13.00111,77.53603,2,90.2
876014586ffffff,13.00111,77.53603,3,88.2
876014586ffffff,13.00111,77.53603,4,83.1
876014586ffffff,13.00111,77.53603,5,55.8
876014586ffffff,13.00111,77.53603,6,29.0
876014586ffffff,13.00111,77.53603,7,51.7
876014586ffffff,13.00111,77.53603,8,43.2
876014586ffffff,13.00111,77.53603,9,91.1
876014586ffffff,13.00111,77.53603,10,66.9
876014586ffffff,13.00111,77.53603,11,74.4
876014586ffffff,13.00111,77.53603,12,86.7
876014586ffffff,13.00111,77.53603,13,77.7
876014586ffffff,13.00111,77.53603,14,86.6
876014586ffffff,13.00111,77.53603,15,77.3
876014586ffffff,13.00111,77.53603,16,82.9
876014586ffffff,13.00111,77.53603,17,42.1
876014586ffffff,13.00111,77.53603,18,27.2
876014586ffffff,13.00111,77.53603,19,47.6
876014586ffffff,13.00111,77.53603,20,43.1
876014586ffffff,13.00111,77.53603,21,80.5
876014586ffffff,13.00111,77.53603,22,86.3
876014586ffffff,13.00111,77.53603,23,79.6
876014586ffffff,13.00111,77.53603,24,99.5
876014586ffffff,13.00111,77.53603,25,90.7
876014586ffffff,13.00111,77.53603,26,89.5
876014586ffffff,13.00111,77.53603,27,106.2
876014586ffffff,13.00111,77.53603,28,72.4
876014586ffffff,13.00111,77.53603,29,43.6
876014586ffffff,13.00111,77.53603,30,31.0
876014586ffffff,13.00111,77.53603,31,43.5
876014586ffffff,13.00111,77.53603,32,47.5
876014586ffffff,13.00111,77.53603,33,58.1
876014586ffffff,13.00111,77.53603,34,88.8
876014586ffffff,13.00111,77.53603,35,104.6
876014586ffffff,13.00111,77.53603,36,100.5
876014586ffffff,13.00111,77.53603,37,89.8
876014586ffffff,13.00111,77.53603,38,104.7
876014586ffffff,13.00111,77.53603,39,98.4
876014586ffffff,13.00111,77.53603,40,76.0
876014586ffffff,13.00111,77.53603,41,48.8
876014590ffffff,13.04596,77.54520,0,88.9
876014590ffffff,13.04596,77.54520,1,88.5
876014590ffffff,13.04596,77.54520,2,90.2
876014590ffffff,13.04596,77.54520,3,88.2
876014590ffffff,13.04596,77.54520,4,83.1
876014590ffffff,13.04596,77.54520,5,55.8
876014590ffffff,13.04596,77.54520,6,29.0
876014590ffffff,13.04596,77.54520,7,51.7
876014590ffffff,13.04596,77.54520,8,43.2
876014590ffffff,13.04596,77.54520,9,91.1
876014590ffffff,13.04596,77.54520,10,66.9
876014590ffffff,13.04596,77.54520,11,74.4
876014590ffffff,13.04596,77.54520,12,86.7
876014590ffffff,13.04596,77.54520,13,77.7
876014590ffffff,13.04596,77.54520,14,86.6
876014590ffffff,13.04596,77.54520,15,77.3
876014590ffffff,13.04596,77.54520,16,82.9
876014590ffffff,13.04596,77.54520,17,42.1
876014590ffffff,13.04596,77.54520,18,27.2
876014590ffffff,13.04596,77.54520,19,47.6
876014590ffffff,13.04596,77.54520,20,43.1
876014590ffffff,13.04596,77.54520,21,80.5
876014590ffffff,13.04596,77.54520,22,86.3
876014590ffffff,13.04596,77.54520,23,79.6
876014590ffffff,13.04596,77.54520,24,99.5
876014590ffffff,13.04596,77.54520,25,90.7
876014590ffffff,13.04596,77.54520,26,89.5
876014590ffffff,13.04596,77.54520,27,106.2
876014590ffffff,13.04596,77.54520,28,72.4
876014590ffffff,13.04596,77.54520,29,43.6
876014590ffffff,13.04596,77.54520,30,31.0
876014590ffffff,13.04596,77.54520,31,43.5
876014590ffffff,13.04596,77.54520,32,47.5
876014590ffffff,13.04596,77.54520,33,58.1
876014590ffffff,13.04596,77.54520,34,88.8
876014590ffffff,13.04596,77.54520,35,104.6
876014590ffffff,13.04596,77.54520,36,100.5
876014590ffffff,13.04596,77.54520,37,89.8
876014590ffffff,13.04596,77.54520,38,104.7
876014590ffffff,13.04596,77.54520,39,98.4
876014590ffffff,13.04596,77.54520,40,76.0
876014590ffffff,13.04596,77.54520,41,48.8
876014591ffffff,13.03854,77.52402,0,88.9
876014591ffffff,13.03854,77.52402,1,88.5
876014591ffffff,13.03854,77.52402,2,90.2
876014591ffffff,13.03854,77.52402,3,88.2
876014591ffffff,13.03854,77.52402,4,83.1
876014591ffffff,13.03854,77.52402,5,55.8
876014591ffffff,13.03854,77.52402,6,29.0
876014591ffffff,13.03854,77.52402,7,51.7
876014591ffffff,13.03854,77.52402,8,43.2
876014591ffffff,13.03854,77.52402,9,91.1
876014591ffffff,13.03854,77.52402,10,66.9
876014591ffffff,13.03854,77.52402,11,74.4
876014591ffffff,13.03854,77.52402,12,86.7
876014591ffffff,13.03854,77.52402,13,77.7
876014591ffffff,13.03854,77.52402,14,86.6
876014591ffffff,13.03854,77.52402,15,77.3
876014591ffffff,13.03854,77.52402,16,82.9
876014591ffffff,13.03854,77.52402,17,42.1
876014591ffffff,13.03854,77.52402,18,27.2
876014591ffffff,13.03854,77.52402,19,47.6
876014591ffffff,13.03854,77.52402,20,43.1
876014591ffffff,13.03854,77.52402,21,80.5
876014591ffffff,13.03854,77.52402,22,86.3
876014591ffffff,13.03854,77.52402,23,79.6
876014591ffffff,13.03854,77.52402,24,99.5
876014591ffffff,13.03854,77.52402,25,90.7
876014591ffffff,13.03854,77.52402,26,89.5
876014591ffffff,13.03854,77.52402,27,106.2
876014591ffffff,13.03854,77.52402,28,72.4
876014591ffffff,13.03854,77.52402,29,43.6
876014591ffffff,13.03854,77.52402,30,31.0
876014591ffffff,13.03854,77.52402,31,43.5
876014591ffffff,13.03854,77.52402,32,47.5
876014591ffffff,13.03854,77.52402,33,58.1
876014591ffffff,13.03854,77.52402,34,88.8
876014591ffffff,13.03854,77.52402,35,104.6
876014591ffffff,13.03854,77.52402,36,100.5
876014591ffffff,13.03854,77.52402,37,89.8
876014591ffffff,13.03854,77.52402,38,104.7
876014591ffffff,13.03854,77.52402,39,98.4
876014591ffffff,13.03854,77.52402,40,76.0
876014591ffffff,13.03854,77.52402,41,48.8
876014592ffffff,13.06839,77.54978,0,88.9
876014592ffffff,13.06839,77.54978,1,88.5
876014592ffffff,13.06839,77.54978,2,90.2
876014592ffffff,13.06839,77.54978,3,88.2
876014592ffffff,13.06839,77.54978,4,83.1
876014592ffffff,13.06839,77.54978,5,55.8
876014592ffffff,13.06839,77.54978,6,29.0
876014592ffffff,13.06839,77.54978,7,51.7
876014592ffffff,13.06839,77.54978,8,43.2
876014592ffffff,13.06839,77.54978,9,91.1
876014592ffffff,13.06839,77.54978,10,66.9
876014592ffffff,13.06839,77.54978,11,74.4
876014592ffffff,13.06839,77.54978,12,86.7
876014592ffffff,13.06839,77.54978,13,77.7
876014592ffffff,13.06839,77.54978,14,86.6
876014592ffffff,13.06839,77.54978,15,77.3
876014592ffffff,13.06839,77.54978,16,82.9
876014592ffffff,13.06839,77.54978,17,42.1
876014592ffffff,13.06839,77.54978,18,27.2
876014592ffffff,13.06839,77.54978,19,47.6
876014592ffffff,13.06839,77.54978,20,43.1
876014592ffffff,13.06839,77.54978,21,80.5
876014592ffffff,13.06839,77.54978,22,86.3
876014592ffffff,13.06839,77.54978,23,79.6
876014592ffffff,13.06839,77.54978,24,99.5
876014592ffffff,13.06839,77.54978,25,90.7
876014592ffffff,13.06839,77.54978,26,89.5
876014592ffffff,13.06839,77.54978,27,106.2
876014592ffffff,13.06839,77.54978,28,72.4
876014592ffffff,13.06839,77.54978,29,43.6
876014592ffffff,13.06839,77.54978,30,31.0
876014592ffffff,13.06839,77.54978,31,43.5
876014592ffffff,13.06839,77.54978,32,47.5
876014592ffffff,13.06839,77.54978,33,58.1
876014592ffffff,13.06839,77.54978,34,88.8
876014592ffffff,13.06839,77.54978,35,104.6
876014592ffffff,13.06839,77.54978,36,100.5
876014592ffffff,13.06839,77.54978,37,89.8
876014592ffffff,13.06839,77.54978,38,104.7
876014592ffffff,13.06839,77.54978,39,98.4
876014592ffffff,13.06839,77.54978,40,76.0
876014592ffffff,13.06839,77.54978,41,48.8
876014593ffffff,13.06097,77.52860,0,88.9
876014593ffffff,13.06097,77.52860,1,88.5
876014593ffffff,13.06097,77.52860,2,90.2
876014593ffffff,13.06097,77.52860,3,88.2
876014593ffffff,13.06097,77.52860,4,83.1
876014593ffffff,13.06097,77.52860,5,55.8
876014593ffffff,13.06097,77.52860,6,29.0
876014593ffffff,13.06097,77.52860,7,51.7
876014593ffffff,13.06097,77.52860,8,43.2
876014593ffffff,13.06097,77.52860,9,91.1
876014593ffffff,13.06097,77.52860,10,66.9
876014593ffffff,13.06097,77.52860,11,74.4
876014593ffffff,13.06097,77.52860,12,86.7
876014593ffffff,13.06097,77.52860,13,77.7
876014593ffffff,13.06097,77.52860,14,86.6
876014593ffffff,13.06097,77.52860,15,77.3
876014593ffffff,13.06097,77.52860,16,82.9
876014593ffffff,13.06097,77.52860,17,42.1
876014593ffffff,13.06097,77.52860,18,27.2
876014593ffffff,13.06097,77.52860,19,47.6
876014593ffffff,13.06097,77.52860,20,43.1
876014593ffffff,13.06097,77.52860,21,80.5
876014593ffffff,13.06097,77.52860,22,86.3
876014593ffffff,13.06097,77.52860,23,79.6
876014593ffffff,13.06097,77.52860,24,99.5
876014593ffffff,13.06097,77.52860,25,90.7
876014593ffffff,13.06097,77.52860,26,89.5
876014593ffffff,13.06097,77.52860,27,106.2
876014593ffffff,13.06097,77.52860,28,72.4
876014593ffffff,13.06097,77.52860,29,43.6
876014593ffffff,13.06097,77.52860,30,31.0
876014593ffffff,13.06097,77.52860,31,43.5
876014593ffffff,13.06097,77.52860,32,47.5
876014593ffffff,13.06097,77.52860,33,58.1
876014593ffffff,13.06097,77.52860,34,88.8
876014593ffffff,13.06097,77.52860,35,104.6
876014593ffffff,13.06097,77.52860,36,100.5
876014593ffffff,13.06097,77.52860,37,89.8
876014593ffffff,13.06097,77.52860,38,104.7
876014593ffffff,13.06097,77.52860,39,98.4
876014593ffffff,13.06097,77.52860,40,76.0
876014593ffffff,13.06097,77.52860,41,48.8
876014596ffffff,13.05338,77.56638,0,88.9
876014596ffffff,13.05338,77.56638,1,88.5
876014596ffffff,13.05338,77.56638,2,90.2
876014596ffffff,13.05338,77.56638,3,88.2
876014596ffffff,13.05338,77.56638,4,83.1
876014596ffffff,13.05338,77.56638,5,55.8
876014596ffffff,13.05338,77.56638,6,29.0
876014596ffffff,13.05338,77.56638,7,51.7
876014596ffffff,13.05338,77.56638,8,43.2
876014596ffffff,13.05338,77.56638,9,91.1
876014596ffffff,13.05338,77.56638,10,66.9
876014596ffffff,13.05338,77.56638,11,74.4
876014596ffffff,13.05338,77.56638,12,86.7
876014596ffffff,13.05338,77.56638,13,77.7
876014596ffffff,13.05338,77.56638,14,86.6
876014596ffffff,13.05338,77.56638,15,77.3
876014596ffffff,13.05338,77.56638,16,82.9
876014596ffffff,13.05338,77.56638,17,42.1
876014596ffffff,13.05338,77.56638,18,27.2
876014596ffffff,13.05338,77.56638,19,47.6
876014596ffffff,13.05338,77.56638,20,43.1
876014596ffffff,13.05338,77.56638,21,80.5
876014596ffffff,13.05338,77.56638,22,86.3
876014596ffffff,13.05338,77.56638,23,79.6
876014596ffffff,13.05338,77.56638,24,99.5
876014596ffffff,13.05338,77.56638,25,90.7
876014596ffffff,13.05338,77.56638,26,89.5
876014596ffffff,13.05338,77.56638,27,106.2
876014596ffffff,13.05338,77.56638,28,72.4
876014596ffffff,13.05338,77.56638,29,43.6
876014596ffffff,13.05338,77.56638,30,31.0
876014596ffffff,13.05338,77.56638,31,43.5
876014596ffffff,13.05338,77.56638,32,47.5
876014596ffffff,13.05338,77.56638,33,58.1
876014596ffffff,13.05338,77.56638,34,88.8
876014596ffffff,13.05338,77.56638,35,104.6
876014596ffffff,13.05338,77.56638,36,100.5
876014596ffffff,13.05338,77.56638,37,89.8
876014596ffffff,13.05338,77.56638,38,104.7
876014596ffffff,13.05338,77.56638,39,98.4
876014596ffffff,13.05338,77.56638,40,76.0
876014596ffffff,13.05338,77.56638,41,48.8
876014598ffffff,13.04612,77.48626,0,88.9
876014598ffffff,13.04612,77.48626,1,88.5
876014598ffffff,13.04612,77.48626,2,90.2
876014598ffffff,13.04612,77.48626,3,88.2
876014598ffffff,13.04612,77.48626,4,83.1
876014598ffffff,13.04612,77.48626,5,55.8
876014598ffffff,13.04612,77.48626,6,29.0
876014598ffffff,13.04612,77.48626,7,51.7
876014598ffffff,13.04612,77.48626,8,43.2
876014598ffffff,13.04612,77.48626,9,91.1
876014598ffffff,13.04612,77.48626,10,66.9
876014598ffffff,13.04612,77.48626,11,74.4
876014598ffffff,13.04612,77.48626,12,86.7
876014598ffffff,13.04612,77.48626,13,77.7
876014598ffffff,13.04612,77.48626,14,86.6
876014598ffffff,13.04612,77.48626,15,77.3
876014598ffffff,13.04612,77.48626,16,82.9
876014598ffffff,13.04612,77.48626,17,42.1
876014598ffffff,13.04612,77.48626,18,27.2
876014598ffffff,13.04612,77.48626,19,47.6
876014598ffffff,13.04612,77.48626,20,43.1
876014598ffffff,13.04612,77.48626,21,80.5
876014598ffffff,13.04612,77.48626,22,86.3
876014598ffffff,13.04612,77.48626,23,79.6
876014598ffffff,13.04612,77.48626,24,99.5
876014598ffffff,13.04612,77.48626,25,90.7
876014598ffffff,13.04612,77.48626,26,89.5
876014598ffffff,13.04612,77.48626,27,106.2
876014598ffffff,13.04612,77.48626,28,72.4
876014598ffffff,13.04612,77.48626,29,43.6
876014598ffffff,13.04612,77.48626,30,31.0
876014598ffffff,13.04612,77.48626,31,43.5
876014598ffffff,13.04612,77.48626,32,47.5
876014598ffffff,13.04612,77.48626,33,58.1
876014598ffffff,13.04612,77.48626,34,88.8
876014598ffffff,13.04612,77.48626,35,104.6
876014598ffffff,13.04612,77.48626,36,100.5
876014598ffffff,13.04612,77.48626,37,89.8
876014598ffffff,13.04612,77.48626,38,104.7
876014598ffffff,13.04612,77.48626,39,98.4
876014598ffffff,13.04612,77.48626,40,76.0
876014598ffffff,13.04612,77.48626,41,48.8
87601459affffff,13.06854,77.49084,0,88.9
87601459affffff,13.06854,77.49084,1,88.5
87601459affffff,13.06854,77.49084,2,90.2
87601459affffff,13.06854,77.49084,3,88.2
87601459affffff,13.06854,77.49084,4,83.1
87601459affffff,13.06854,77.49084,5,55.8
87601459affffff,13.06854,77.49084,6,29.0
87601459affffff,13.06854,77.49084,7,51.7
87601459affffff,13.06854,77.49084,8,43.2
87601459affffff,13.06854,77.49084,9,91.1
87601459affffff,13.06854,77.49084,10,66.9
87601459affffff,13.06854,77.49084,11,74.4
87601459affffff,13.06854,77.49084,12,86.7
87601459affffff,13.06854,77.49084,13,77.7
87601459affffff,13.06854,77.49084,14,86.6
87601459affffff,13.06854,77.49084,15,77.3
87601459affffff,13.06854,77.49084,16,82.9
87601459affffff,13.06854,77.49084,17,42.1
87601459affffff,13.06854,77.49084,18,27.2
87601459affffff,13.06854,77.49084,19,47.6
87601459affffff,13.06854,77.49084,20,43.1
87601459affffff,13.06854,77.49084,21,80.5
87601459affffff,13.06854,77.49084,22,86.3
87601459affffff,13.06854,77.49084,23,79.6
87601459affffff,13.06854,77.49084,24,99.5
87601459affffff,13.06854,77.49084,25,90.7
87601459affffff,13.06854,77.49084,26,89.5
87601459affffff,13.06854,77.49084,27,106.2
87601459affffff,13.06854,77.49084,28,72.4
87601459affffff,13.06854,77.49084,29,43.6
87601459affffff,13.06854,77.49084,30,31.0
87601459affffff,13.06854,77.49084,31,43.5
87601459affffff,13.06854,77.49084,32,47.5
87601459affffff,13.06854,77.49084,33,58.1
87601459affffff,13.06854,77.49084,34,88.8
87601459affffff,13.06854,77.49084,35,104.6
87601459affffff,13.06854,77.49084,36,100.5
87601459affffff,13.06854,77.49084,37,89.8
87601459affffff,13.06854,77.49084,38,104.7
87601459affffff,13.06854,77.49084,39,98.4
87601459affffff,13.06854,77.49084,40,76.0
87601459affffff,13.06854,77.49084,41,48.8
87601459cffffff,13.03112,77.50285,0,88.9
87601459cffffff,13.03112,77.50285,1,88.5
87601459cffffff,13.03112,77.50285,2,90.2
87601459cffffff,13.03112,77.50285,3,88.2
87601459cffffff,13.03112,77.50285,4,83.1
87601459cffffff,13.03112,77.50285,5,55.8
87601459cffffff,13.03112,77.50285,6,29.0
87601459cffffff,13.03112,77.50285,7,51.7
87601459cffffff,13.03112,77.50285,8,43.2
87601459cffffff,13.03112,77.50285,9,91.1
87601459cffffff,13.03112,77.50285,10,66.9
87601459cffffff,13.03112,77.50285,11,74.4
87601459cffffff,13.03112,77.50285,12,86.7
87601459cffffff,13.03112,77.50285,13,77.7
87601459cffffff,13.03112,77.50285,14,86.6
87601459cffffff,13.03112,77.50285,15,77.3
87601459cffffff,13.03112,77.50285,16,82.9
87601459cffffff,13.03112,77.50285,17,42.1
87601459cffffff,13.03112,77.50285,18,27.2
87601459cffffff,13.03112,77.50285,19,47.6
87601459cffffff,13.03112,77.50285,20,43.1
87601459cffffff,13.03112,77.50285,21,80.5
87601459cffffff,13.03112,77.50285,22,86.3
87601459cffffff,13.03112,77.50285,23,79.6
87601459cffffff,13.03112,77.50285,24,99.5
87601459cffffff,13.03112,77.50285,25,90.7
87601459cffffff,13.03112,77.50285,26,89.5
